d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed,region,assists_per_level,damage_obj_per_level,damage_building_per_level,damage_turrets_per_level,deaths_per_level,kills_per_level,time_cc_per_level,damage_taken_per_level,turret_kills_per_level,vision_score_per_level,damage_total_per_level,gold_earned_per_level
4.0,12.0,TwistedFate,Side.blue,17.0,7372.0,10898.0,7372.0,1.0,25.0,8.0,14.0,40.0,8926.0,2.0,25.0,101492,12231,Other,Many,KR,1.2142857142857142,526.5714285714286,778.4285714285714,526.5714285714286,0.07142857142857142,0.5714285714285714,2.857142857142857,637.5714285714286,0.14285714285714285,1.7857142857142858,7249.428571428572,873.6428571428571
12.0,,Qiyana,Side.blue,5.0,2838.0,4784.0,2838.0,2.0,7.0,9.0,12.0,,10177.0,1.0,14.0,82178,9029,TopLane_Jungle,Many,KR,0.4166666666666667,236.5,398.6666666666667,236.5,0.16666666666666666,0.75,1.0,848.0833333333334,0.08333333333333333,1.1666666666666667,6848.166666666667,752.4166666666666
4.0,12.0,Renekton,Side.blue,5.0,2348.0,4286.0,2348.0,9.0,0.6666666666666666,1.0,16.0,14.0,36733.0,0.0,41.0,142432,11574,TopLane_Jungle,Many,KR,0.3125,146.75,267.875,146.75,0.5625,0.0625,0.875,2295.8125,0.0,2.5625,8902.0,723.375
14.0,4.0,TwistedFate,Side.red,5.0,319.0,319.0,319.0,5.0,1.4,2.0,11.0,18.0,11095.0,0.0,4.0,65090,6801,Other,Many,KR,0.45454545454545453,29.0,29.0,29.0,0.45454545454545453,0.18181818181818182,1.6363636363636365,1008.6363636363636,0.0,0.36363636363636365,5917.272727272727,618.2727272727273
,4.0,Ryze,Side.blue,5.0,1033.0,1274.0,1033.0,10.0,0.7,2.0,13.0,20.0,21376.0,0.0,18.0,102702,8268,Other,Many,KR,0.38461538461538464,79.46153846153847,98.0,79.46153846153847,0.7692307692307693,0.15384615384615385,1.5384615384615385,1644.3076923076924,0.0,1.3846153846153846,7900.153846153846,636.0
12.0,4.0,Leblanc,Side.red,11.0,2400.0,3234.0,2400.0,4.0,4.25,6.0,16.0,6.0,18775.0,,24.0,142377,12642,Other,Many,KR,0.6875,150.0,202.125,150.0,0.25,0.375,0.375,1173.4375,0.04577060810185207,1.5,8898.5625,790.125
12.0,4.0,Graves,Side.blue,1.0,0.0,0.0,0.0,4.0,0.5,1.0,11.0,6.0,10259.0,0.0,19.0,56994,5881,TopLane_Jungle,Many,KR,0.09090909090909091,0.0,0.0,0.0,0.36363636363636365,0.09090909090909091,0.5454545454545454,932.6363636363636,0.0,1.7272727272727273,5181.272727272727,534.6363636363636
12.0,,Viktor,Side.blue,0.0,82.0,82.0,82.0,6.0,0.0,0.0,8.0,0.0,7890.0,0.0,14.0,36120,3668,Other,Few,KR,0.0,10.25,10.25,10.25,0.75,0.0,0.0,986.25,0.0,1.75,4515.0,458.5
4.0,11.0,Viego,Side.red,8.0,367.0,27967.0,367.0,3.0,3.6666666666666665,3.0,16.0,16.0,35099.0,1.0,32.0,146249,11653,TopLane_Jungle,Few,KR,0.5,22.9375,1747.9375,22.9375,0.1875,0.1875,1.0,2193.6875,0.0625,2.0,9140.5625,728.3125
3.0,4.0,Thresh,Side.red,13.0,0.0,0.0,0.0,12.0,1.25,2.0,13.0,28.0,22819.0,0.0,50.0,18474,8517,Other,Few,KR,1.0,0.0,0.0,0.0,0.9230769230769231,0.15384615384615385,2.1538461538461537,1755.3076923076924,0.0,3.8461538461538463,1421.076923076923,655.1538461538462
4.0,11.0,XinZhao,Side.blue,16.0,3073.0,30761.0,3073.0,4.0,6.25,9.0,14.0,32.0,32482.0,3.0,25.0,139152,12909,TopLane_Jungle,Few,KR,1.1428571428571428,219.5,2197.214285714286,219.5,0.2857142857142857,0.6428571428571429,2.2857142857142856,2320.1428571428573,0.21428571428571427,1.7857142857142858,9939.42857142857,922.0714285714286
14.0,4.0,Zoe,Side.red,5.0,1900.0,1990.0,1900.0,8.0,1.125,4.0,12.0,32.0,17242.0,0.0,24.0,74357,8779,Other,Many,KR,0.4166666666666667,158.33333333333334,165.83333333333334,158.33333333333334,0.6666666666666666,0.3333333333333333,2.6666666666666665,1436.8333333333333,0.0,2.0,6196.416666666667,731.5833333333334
7.0,,Ezreal,Side.red,6.0,3985.0,14896.0,3985.0,1.0,17.0,11.0,14.0,0.0,10132.0,,23.0,127429,12925,Other,Many,KR,0.42857142857142855,284.64285714285717,1064.0,284.64285714285717,0.07142857142857142,0.7857142857142857,0.0,723.7142857142857,0.09491001006505398,1.6428571428571428,9102.07142857143,923.2142857142857
4.0,7.0,Caitlyn,Side.blue,3.0,6923.0,7529.0,6923.0,2.0,5.5,8.0,11.0,3.0,8710.0,1.0,17.0,102095,10778,Other,Many,KR,0.2727272727272727,629.3636363636364,684.4545454545455,629.3636363636364,0.18181818181818182,0.7272727272727273,0.2727272727272727,791.8181818181819,0.09090909090909091,1.5454545454545454,9281.363636363636,979.8181818181819
7.0,4.0,Jhin,Side.blue,15.0,4043.0,,4043.0,4.0,5.75,8.0,13.0,15.0,13193.0,2.0,14.0,89207,10381,Other,Many,KR,1.1538461538461537,311.0,528.0420593269204,311.0,0.3076923076923077,0.6153846153846154,1.1538461538461537,1014.8461538461538,0.15384615384615385,1.0769230769230769,6862.076923076923,798.5384615384615
7.0,4.0,Jhin,Side.blue,12.0,954.0,8701.0,954.0,10.0,2.0,8.0,15.0,28.0,25138.0,0.0,33.0,118873,11846,Other,Many,KR,0.8,63.6,580.0666666666667,63.6,0.6666666666666666,0.5333333333333333,1.8666666666666667,1675.8666666666666,0.0,2.2,7924.866666666667,789.7333333333333
4.0,7.0,Jhin,Side.blue,9.0,5201.0,18034.0,5201.0,4.0,5.25,12.0,15.0,33.0,16216.0,1.0,24.0,189410,14339,Other,Many,KR,0.6,346.73333333333335,1202.2666666666667,346.73333333333335,0.26666666666666666,0.8,2.2,1081.0666666666666,0.06666666666666667,1.6,12627.333333333334,955.9333333333333
11.0,4.0,LeeSin,Side.red,13.0,1886.0,21013.0,1886.0,5.0,4.8,11.0,12.0,22.0,22837.0,2.0,20.0,102547,10397,TopLane_Jungle,Few,KR,1.0833333333333333,157.16666666666666,1751.0833333333333,157.16666666666666,0.4166666666666667,0.9166666666666666,1.8333333333333333,1903.0833333333333,0.16666666666666666,1.6666666666666667,8545.583333333334,866.4166666666666
4.0,11.0,LeeSin,Side.red,8.0,762.0,22017.0,762.0,6.0,2.833333333333333,9.0,15.0,19.0,29346.0,0.0,21.0,141217,12991,TopLane_Jungle,Few,KR,0.5333333333333333,50.8,1467.8,50.8,0.4,0.6,1.2666666666666666,1956.4,0.0,1.4,9414.466666666667,866.0666666666667
4.0,14.0,Yone,Side.red,2.0,1232.0,4120.0,1232.0,8.0,0.875,5.0,12.0,9.0,15919.0,0.0,11.0,105119,9453,Other,Many,KR,0.16666666666666666,102.66666666666667,343.3333333333333,102.66666666666667,0.6666666666666666,0.4166666666666667,0.75,1326.5833333333333,0.0,0.9166666666666666,8759.916666666666,787.75
12.0,4.0,Galio,Side.blue,6.0,641.0,1487.0,641.0,8.0,0.875,1.0,13.0,17.0,18149.0,0.0,18.0,81370,7531,Other,Many,KR,0.46153846153846156,49.30769230769231,114.38461538461539,49.30769230769231,0.6153846153846154,0.07692307692307693,1.3076923076923077,1396.076923076923,0.0,1.3846153846153846,6259.2307692307695,579.3076923076923
11.0,4.0,Talon,Side.blue,9.0,1933.0,,1933.0,4.0,6.75,18.0,15.0,5.0,25475.0,1.0,19.0,189094,15345,TopLane_Jungle,Few,KR,0.6,128.86666666666667,1410.6217418657386,128.86666666666667,0.26666666666666666,1.2,0.3333333333333333,1698.3333333333333,0.06666666666666667,1.2666666666666666,12606.266666666666,1023.0
14.0,4.0,Karma,Side.red,18.0,160.0,711.0,160.0,10.0,2.5,7.0,14.0,37.0,19741.0,0.0,72.0,38815,10940,Other,Few,KR,1.2857142857142858,11.428571428571429,50.785714285714285,11.428571428571429,0.7142857142857143,0.5,2.642857142857143,1410.0714285714287,0.0,5.142857142857143,2772.5,781.4285714285714
12.0,4.0,Qiyana,Side.blue,7.0,9513.0,21636.0,9513.0,3.0,8.333333333333334,18.0,16.0,17.0,,4.0,26.0,175304,14790,TopLane_Jungle,Many,KR,0.4375,594.5625,1352.25,594.5625,0.1875,1.125,1.0625,1737.1104537485685,0.25,1.625,10956.5,924.375
4.0,11.0,Zed,Side.red,3.0,0.0,11972.0,0.0,3.0,2.6666666666666665,5.0,10.0,6.0,14383.0,0.0,12.0,86816,6440,TopLane_Jungle,Few,KR,0.3,0.0,1197.2,0.0,0.3,0.5,0.6,1438.3,0.0,1.2,8681.6,644.0
11.0,4.0,Viego,Side.blue,4.0,272.0,8798.0,,11.0,0.4545454545454545,1.0,11.0,10.0,27454.0,0.0,25.0,75459,6206,TopLane_Jungle,Few,KR,0.36363636363636365,24.727272727272727,799.8181818181819,,1.0,0.09090909090909091,0.9090909090909091,2495.818181818182,0.0,2.272727272727273,6859.909090909091,564.1818181818181
4.0,12.0,Jax,Side.red,2.0,3410.0,4761.0,3410.0,8.0,0.75,4.0,13.0,10.0,16649.0,1.0,15.0,73345,7851,TopLane_Jungle,Many,KR,0.15384615384615385,262.3076923076923,366.2307692307692,262.3076923076923,0.6153846153846154,0.3076923076923077,0.7692307692307693,1280.6923076923076,0.07692307692307693,1.1538461538461537,5641.923076923077,603.9230769230769
12.0,4.0,Jayce,Side.red,5.0,7734.0,17364.0,7734.0,5.0,3.6,13.0,18.0,9.0,23815.0,4.0,35.0,237488,18802,TopLane_Jungle,Many,KR,0.2777777777777778,429.6666666666667,964.6666666666666,429.6666666666667,0.2777777777777778,0.7222222222222222,0.5,1323.0555555555557,0.2222222222222222,1.9444444444444444,13193.777777777777,1044.5555555555557
4.0,11.0,Talon,Side.red,2.0,86.0,8908.0,86.0,4.0,1.0,2.0,11.0,1.0,14737.0,1.0,,103353,7485,TopLane_Jungle,Few,KR,0.18181818181818182,7.818181818181818,809.8181818181819,7.818181818181818,0.36363636363636365,0.18181818181818182,0.09090909090909091,1339.7272727272727,0.09090909090909091,1.7583539950880638,9395.727272727272,680.4545454545455
3.0,4.0,Lulu,Side.blue,12.0,1430.0,1608.0,1430.0,3.0,5.333333333333333,4.0,12.0,24.0,9716.0,1.0,49.0,15078,7930,Other,Few,KR,1.0,119.16666666666667,134.0,119.16666666666667,0.25,0.3333333333333333,2.0,809.6666666666666,0.08333333333333333,4.083333333333333,1256.5,660.8333333333334
12.0,4.0,Yasuo,Side.red,8.0,7445.0,20239.0,7445.0,3.0,6.0,10.0,15.0,20.0,16710.0,2.0,19.0,178559,14323,Other,Many,KR,0.5333333333333333,496.3333333333333,1349.2666666666667,496.3333333333333,0.2,0.6666666666666666,1.3333333333333333,1114.0,0.13333333333333333,1.2666666666666666,11903.933333333332,954.8666666666667
4.0,14.0,Pyke,Side.blue,5.0,0.0,0.0,0.0,10.0,0.8,3.0,9.0,10.0,15114.0,0.0,56.0,13855,6751,Other,Few,KR,0.5555555555555556,0.0,0.0,0.0,1.1111111111111112,0.3333333333333333,1.1111111111111112,1679.3333333333333,0.0,6.222222222222222,1539.4444444444443,750.1111111111111
12.0,4.0,Aatrox,Side.blue,2.0,0.0,2525.0,0.0,3.0,1.6666666666666667,3.0,11.0,10.0,15309.0,0.0,,62190,6008,TopLane_Jungle,Many,KR,0.18181818181818182,0.0,229.54545454545453,0.0,0.2727272727272727,0.2727272727272727,0.9090909090909091,1391.7272727272727,0.0,1.348950896179403,5653.636363636364,546.1818181818181
3.0,4.0,Xayah,Side.blue,11.0,3920.0,,3920.0,5.0,3.4,6.0,15.0,18.0,17463.0,1.0,17.0,147623,13170,Other,Many,KR,0.7333333333333333,261.3333333333333,773.5425227562594,261.3333333333333,0.3333333333333333,0.4,1.2,1164.2,0.06666666666666667,1.1333333333333333,9841.533333333333,878.0
11.0,14.0,Kindred,Side.red,8.0,5972.0,39215.0,5972.0,10.0,2.4,16.0,18.0,12.0,40000.0,1.0,38.0,332061,20532,TopLane_Jungle,Few,KR,0.4444444444444444,331.77777777777777,2178.6111111111113,331.77777777777777,0.5555555555555556,0.8888888888888888,0.6666666666666666,2222.222222222222,0.05555555555555555,2.111111111111111,18447.833333333332,1140.6666666666667
12.0,4.0,Rumble,Side.red,2.0,381.0,1667.0,381.0,4.0,1.0,2.0,12.0,11.0,14227.0,0.0,11.0,82667,7268,TopLane_Jungle,Many,KR,0.16666666666666666,31.75,138.91666666666666,31.75,0.3333333333333333,0.16666666666666666,0.9166666666666666,1185.5833333333333,0.0,0.9166666666666666,6888.916666666667,605.6666666666666
4.0,3.0,Senna,Side.red,15.0,4440.0,4440.0,4440.0,4.0,3.75,0.0,11.0,19.0,13963.0,2.0,36.0,30271,7319,Other,Few,KR,1.3636363636363635,403.6363636363636,403.6363636363636,403.6363636363636,0.36363636363636365,0.0,1.7272727272727273,1269.3636363636363,0.18181818181818182,3.272727272727273,2751.909090909091,665.3636363636364
12.0,4.0,Orianna,Side.red,10.0,5183.0,10394.0,5183.0,3.0,5.0,5.0,15.0,17.0,11445.0,,9.0,112046,11375,Other,Many,KR,0.6666666666666666,345.53333333333336,692.9333333333333,345.53333333333336,0.2,0.3333333333333333,1.1333333333333333,763.0,0.058079528245360536,0.6,7469.733333333334,758.3333333333334
14.0,12.0,Kindred,Side.blue,5.0,60.0,1492.0,60.0,10.0,0.7,2.0,12.0,1.0,22282.0,0.0,23.0,68620,7544,TopLane_Jungle,Many,KR,0.4166666666666667,5.0,124.33333333333333,5.0,0.8333333333333334,0.16666666666666666,0.08333333333333333,1856.8333333333333,0.0,1.9166666666666667,5718.333333333333,628.6666666666666
4.0,12.0,LeeSin,Side.red,0.0,1740.0,3930.0,1740.0,1.0,5.0,5.0,12.0,8.0,11886.0,0.0,11.0,88542,7155,TopLane_Jungle,Many,KR,0.0,145.0,327.5,145.0,0.08333333333333333,0.4166666666666667,0.6666666666666666,990.5,0.0,0.9166666666666666,7378.5,596.25
4.0,11.0,Taliyah,Side.blue,10.0,0.0,43366.0,0.0,8.0,2.75,12.0,14.0,10.0,26564.0,1.0,33.0,173063,11698,TopLane_Jungle,Few,KR,0.7142857142857143,0.0,3097.5714285714284,0.0,0.5714285714285714,0.8571428571428571,0.7142857142857143,1897.4285714285713,0.07142857142857142,2.357142857142857,12361.642857142857,835.5714285714286
7.0,4.0,Ezreal,Side.blue,10.0,3479.0,3776.0,3479.0,8.0,1.75,4.0,11.0,0.0,14778.0,2.0,13.0,63120,8566,Other,Many,KR,0.9090909090909091,316.27272727272725,343.27272727272725,316.27272727272725,0.7272727272727273,0.36363636363636365,0.0,1343.4545454545455,0.18181818181818182,1.1818181818181819,5738.181818181818,778.7272727272727
4.0,11.0,Nidalee,Side.red,13.0,1858.0,40904.0,1858.0,6.0,3.8333333333333335,10.0,15.0,5.0,28503.0,3.0,33.0,153640,11835,TopLane_Jungle,Few,KR,0.8666666666666667,123.86666666666666,2726.9333333333334,123.86666666666666,0.4,0.6666666666666666,0.3333333333333333,1900.2,0.2,2.2,10242.666666666666,789.0
4.0,14.0,Karma,Side.blue,3.0,0.0,1803.0,,11.0,0.4545454545454545,2.0,10.0,17.0,,0.0,32.0,20226,5892,Other,Few,KR,0.3,0.0,180.3,,1.1,0.2,1.7,1229.0483799528752,0.0,3.2,2022.6,589.2
3.0,4.0,Yasuo,Side.blue,7.0,7685.0,8958.0,7685.0,5.0,4.2,14.0,13.0,25.0,13435.0,4.0,17.0,137236,14204,Other,Many,KR,0.5384615384615384,591.1538461538462,689.0769230769231,591.1538461538462,0.38461538461538464,1.0769230769230769,1.9230769230769231,1033.4615384615386,0.3076923076923077,1.3076923076923077,10556.615384615385,1092.6153846153845
14.0,4.0,Vex,Side.red,7.0,0.0,207.0,0.0,10.0,0.7,0.0,8.0,17.0,12100.0,0.0,49.0,14025,4686,Other,Few,KR,0.875,0.0,25.875,0.0,1.25,0.0,2.125,1512.5,0.0,6.125,1753.125,585.75
3.0,4.0,Lux,Side.blue,26.0,1176.0,3782.0,1176.0,6.0,4.333333333333333,0.0,14.0,30.0,14101.0,0.0,81.0,33794,9378,Other,Few,KR,1.8571428571428572,84.0,270.14285714285717,84.0,0.42857142857142855,0.0,2.142857142857143,1007.2142857142857,0.0,5.785714285714286,2413.8571428571427,669.8571428571429
14.0,4.0,Qiyana,Side.red,8.0,14762.0,24194.0,14762.0,4.0,7.25,21.0,18.0,37.0,31016.0,3.0,36.0,245805,22748,Other,Many,KR,0.4444444444444444,820.1111111111111,1344.111111111111,820.1111111111111,0.2222222222222222,1.1666666666666667,2.0555555555555554,1723.111111111111,0.16666666666666666,2.0,13655.833333333334,1263.7777777777778
12.0,4.0,Viktor,Side.red,3.0,1454.0,1454.0,1454.0,2.0,1.5,0.0,9.0,4.0,7018.0,0.0,8.0,31430,4255,TopLane_Jungle,Few,KR,0.3333333333333333,161.55555555555554,161.55555555555554,161.55555555555554,0.2222222222222222,0.0,0.4444444444444444,779.7777777777778,0.0,0.8888888888888888,3492.222222222222,472.77777777777777
14.0,4.0,Thresh,Side.red,8.0,1134.0,2250.0,1134.0,5.0,1.8,1.0,12.0,17.0,11943.0,1.0,46.0,12510,6446,Other,Few,KR,0.6666666666666666,94.5,187.5,94.5,0.4166666666666667,0.08333333333333333,1.4166666666666667,995.25,0.08333333333333333,3.8333333333333335,1042.5,537.1666666666666
3.0,4.0,Aphelios,Side.blue,7.0,1311.0,4632.0,1311.0,9.0,1.1111111111111112,3.0,12.0,13.0,14591.0,0.0,,69044,8367,Other,Many,KR,0.5833333333333334,109.25,386.0,109.25,0.75,0.25,1.0833333333333333,1215.9166666666667,0.0,1.5834139854887936,5753.666666666667,697.25
12.0,4.0,Renekton,Side.blue,7.0,3485.0,4468.0,3485.0,4.0,4.25,10.0,18.0,21.0,39404.0,2.0,23.0,195652,15932,TopLane_Jungle,Many,KR,0.3888888888888889,193.61111111111111,248.22222222222223,193.61111111111111,0.2222222222222222,0.5555555555555556,1.1666666666666667,2189.1111111111113,0.1111111111111111,1.2777777777777777,10869.555555555555,885.1111111111111
1.0,4.0,Samira,Side.blue,10.0,2509.0,9974.0,2509.0,5.0,3.2,6.0,12.0,7.0,15819.0,2.0,,93520,10159,Other,Many,KR,0.8333333333333334,209.08333333333334,831.1666666666666,209.08333333333334,0.4166666666666667,0.5,0.5833333333333334,1318.25,0.16666666666666666,1.5619941971469122,7793.333333333333,846.5833333333334
14.0,4.0,Karma,Side.red,12.0,2494.0,2494.0,2494.0,4.0,3.5,2.0,7.0,17.0,7661.0,1.0,23.0,17427,5638,Other,Few,KR,1.7142857142857142,356.2857142857143,356.2857142857143,356.2857142857143,0.5714285714285714,0.2857142857142857,2.4285714285714284,1094.4285714285713,0.14285714285714285,3.2857142857142856,2489.5714285714284,805.4285714285714
14.0,4.0,Qiyana,Side.blue,0.0,1911.0,3421.0,1911.0,10.0,0.2,2.0,11.0,10.0,15895.0,,6.0,66852,6256,Other,Many,KR,0.0,173.72727272727272,311.0,173.72727272727272,0.9090909090909091,0.18181818181818182,0.9090909090909091,1445.0,0.06369501574555428,0.5454545454545454,6077.454545454545,568.7272727272727
,4.0,Graves,Side.red,8.0,3572.0,8238.0,3572.0,13.0,0.7692307692307693,2.0,12.0,18.0,24670.0,2.0,19.0,105493,8859,TopLane_Jungle,Many,KR,0.6666666666666666,297.6666666666667,686.5,297.6666666666667,1.0833333333333333,0.16666666666666666,1.5,2055.8333333333335,0.16666666666666666,1.5833333333333333,8791.083333333334,738.25
7.0,4.0,Twitch,Side.red,5.0,2375.0,2375.0,2375.0,7.0,1.8571428571428568,8.0,16.0,8.0,18602.0,1.0,18.0,226152,15922,Other,Many,KR,0.3125,148.4375,148.4375,148.4375,0.4375,0.5,0.5,1162.625,0.0625,1.125,14134.5,995.125
,11.0,Kayn,Side.blue,8.0,640.0,31701.0,640.0,7.0,2.8571428571428568,12.0,18.0,33.0,55792.0,1.0,32.0,249417,16506,TopLane_Jungle,Few,KR,0.4444444444444444,35.55555555555556,1761.1666666666667,35.55555555555556,0.3888888888888889,0.6666666666666666,1.8333333333333333,3099.5555555555557,0.05555555555555555,1.7777777777777777,13856.5,917.0
12.0,4.0,Rumble,Side.red,2.0,877.0,1584.0,,4.0,1.0,2.0,10.0,9.0,,0.0,9.0,54569,5788,TopLane_Jungle,Many,KR,0.2,87.7,158.4,,0.4,0.2,0.9,1389.1169525704313,0.0,0.9,5456.9,578.8
14.0,4.0,Maokai,Side.blue,14.0,124.0,353.0,124.0,2.0,9.0,4.0,12.0,62.0,15542.0,0.0,45.0,31160,7806,Other,Few,KR,1.1666666666666667,10.333333333333334,29.416666666666668,10.333333333333334,0.16666666666666666,0.3333333333333333,5.166666666666667,1295.1666666666667,0.0,3.75,2596.6666666666665,650.5
14.0,3.0,Yuumi,Side.red,7.0,622.0,850.0,622.0,4.0,2.25,2.0,8.0,6.0,6492.0,0.0,40.0,9086,5384,Other,Few,KR,0.875,77.75,106.25,77.75,0.5,0.25,0.75,811.5,0.0,5.0,1135.75,673.0
4.0,12.0,Syndra,Side.red,2.0,1530.0,2283.0,1530.0,6.0,0.6666666666666666,2.0,13.0,28.0,12528.0,0.0,21.0,122625,8913,Other,Many,KR,0.15384615384615385,117.6923076923077,175.6153846153846,117.6923076923077,0.46153846153846156,0.15384615384615385,2.1538461538461537,963.6923076923077,0.0,1.6153846153846154,9432.692307692309,685.6153846153846
12.0,4.0,Yone,Side.blue,1.0,3782.0,9984.0,3782.0,4.0,0.75,2.0,14.0,8.0,13991.0,,22.0,144955,10124,Other,Many,KR,0.07142857142857142,270.14285714285717,713.1428571428571,270.14285714285717,0.2857142857142857,0.14285714285714285,0.5714285714285714,999.3571428571429,0.07343855981762193,1.5714285714285714,10353.92857142857,723.1428571428571
11.0,4.0,LeeSin,Side.red,1.0,0.0,7256.0,0.0,6.0,1.1666666666666667,6.0,11.0,13.0,24725.0,,25.0,95620,7729,TopLane_Jungle,Few,KR,0.09090909090909091,0.0,659.6363636363636,0.0,0.5454545454545454,0.5454545454545454,1.1818181818181819,2247.7272727272725,0.055414182175377365,2.272727272727273,8692.727272727272,702.6363636363636
14.0,4.0,Zoe,Side.blue,17.0,909.0,13292.0,909.0,6.0,4.833333333333333,12.0,17.0,58.0,26385.0,0.0,31.0,161545,14519,Other,Many,KR,1.0,53.470588235294116,781.8823529411765,53.470588235294116,0.35294117647058826,0.7058823529411765,3.411764705882353,1552.0588235294117,0.0,1.8235294117647058,9502.64705882353,854.0588235294117
11.0,4.0,Viego,Side.red,3.0,0.0,1803.0,0.0,8.0,0.375,0.0,9.0,10.0,20324.0,0.0,6.0,66250,4854,TopLane_Jungle,Few,KR,0.3333333333333333,0.0,200.33333333333334,0.0,0.8888888888888888,0.0,1.1111111111111112,2258.222222222222,0.0,0.6666666666666666,7361.111111111111,539.3333333333334
4.0,1.0,Lucian,Side.blue,5.0,5312.0,10265.0,5312.0,2.0,5.0,5.0,13.0,0.0,11912.0,2.0,20.0,116362,11466,Other,Many,KR,0.38461538461538464,408.61538461538464,789.6153846153846,408.61538461538464,0.15384615384615385,0.38461538461538464,0.0,916.3076923076923,0.15384615384615385,1.5384615384615385,8950.923076923076,882.0
,12.0,Ziggs,Side.blue,11.0,28153.0,33836.0,28153.0,4.0,4.5,7.0,13.0,18.0,10830.0,4.0,16.0,155454,12526,Other,Many,KR,0.8461538461538461,2165.6153846153848,2602.769230769231,2165.6153846153848,0.3076923076923077,0.5384615384615384,1.3846153846153846,833.0769230769231,0.3076923076923077,1.2307692307692308,11958.0,963.5384615384615
4.0,11.0,Taliyah,Side.blue,3.0,510.0,8987.0,,4.0,1.25,2.0,9.0,5.0,12475.0,1.0,23.0,70989,5795,TopLane_Jungle,Few,KR,0.3333333333333333,56.666666666666664,998.5555555555555,,0.4444444444444444,0.2222222222222222,0.5555555555555556,1386.111111111111,0.1111111111111111,2.5555555555555554,7887.666666666667,643.8888888888889
11.0,4.0,LeeSin,Side.blue,9.0,1589.0,22924.0,1589.0,1.0,14.0,5.0,11.0,,15591.0,1.0,17.0,105487,8557,TopLane_Jungle,Few,KR,0.8181818181818182,144.45454545454547,2084.0,144.45454545454547,0.09090909090909091,0.45454545454545453,1.0,1417.3636363636363,0.09090909090909091,1.5454545454545454,9589.727272727272,777.9090909090909
12.0,,Yone,Side.red,1.0,973.0,6391.0,973.0,6.0,1.1666666666666667,6.0,16.0,16.0,27597.0,1.0,22.0,207910,12373,Other,Many,KR,0.0625,60.8125,399.4375,60.8125,0.375,0.375,1.0,1724.8125,0.0625,1.375,12994.375,773.3125
12.0,4.0,Fiora,Side.red,2.0,2203.0,2203.0,,0.0,5.0,3.0,11.0,3.0,7364.0,0.0,8.0,62177,7111,TopLane_Jungle,Many,KR,0.18181818181818182,200.27272727272728,200.27272727272728,,0.0,0.2727272727272727,0.2727272727272727,669.4545454545455,0.0,0.7272727272727273,5652.454545454545,646.4545454545455
4.0,12.0,Gangplank,Side.blue,9.0,3441.0,3441.0,3441.0,2.0,7.5,6.0,13.0,8.0,13948.0,0.0,20.0,89255,10480,TopLane_Jungle,Many,KR,0.6923076923076923,264.6923076923077,264.6923076923077,264.6923076923077,0.15384615384615385,0.46153846153846156,0.6153846153846154,1072.923076923077,0.0,1.5384615384615385,6865.7692307692305,806.1538461538462
12.0,4.0,Leblanc,Side.red,2.0,3358.0,3634.0,3358.0,0.0,9.0,7.0,14.0,10.0,11714.0,2.0,38.0,85745,10462,Other,Many,KR,0.14285714285714285,239.85714285714286,259.57142857142856,239.85714285714286,0.0,0.5,0.7142857142857143,836.7142857142857,0.14285714285714285,2.7142857142857144,6124.642857142857,747.2857142857143
,4.0,Lulu,Side.blue,8.0,879.0,879.0,879.0,0.0,11.0,3.0,9.0,16.0,4337.0,0.0,20.0,8975,5959,Other,Few,KR,0.8888888888888888,97.66666666666667,97.66666666666667,97.66666666666667,0.0,0.3333333333333333,1.7777777777777777,481.8888888888889,0.0,2.2222222222222223,997.2222222222222,662.1111111111111
